0;1.0
1;1.0
2;0.9216
3;0.9604
4;0.9604
5;1.0
6;0.9216
7;1.0
8;1.0
9;0.9604
10;1.0
11;0.9604
12;0.9604
13;1.0
14;1.0
15;1.0
16;1.0
17;0.9216
18;1.0
19;0.9604
20;1.0
21;0.9216
22;1.0
23;1.0
24;0.9216
25;0.9604
26;0.9604
27;1.0
28;1.0
29;0.9216
30;1.0
31;1.0
32;1.0
33;1.0
34;1.0
35;0.9216
36;1.0
37;0.9604
38;0.9604
39;0.9216
40;0.9604
41;0.9604
42;0.9216
43;1.0
44;1.0
45;1.0
46;1.0
47;1.0
48;0.9216
49;1.0
50;0.9604
51;0.9216
52;1.0
53;1.0
54;0.9216
55;0.9604
56;1.0
57;0.9604
58;1.0
59;1.0
60;1.0
61;1.0
62;0.9604
63;0.9604
64;0.9604
65;1.0
66;1.0
67;1.0
68;0.9604
69;0.9604
70;0.9604
71;0.9604
72;1.0
73;1.0
74;1.0
75;0.9604
76;0.9216
77;1.0
78;1.0
79;1.0
80;0.9216
81;1.0
82;0.9604
83;0.9216
84;1.0
85;1.0
86;0.9604
87;0.9604
88;1.0
89;1.0
90;1.0
91;1.0
92;0.9604
93;0.9604
94;0.9604
95;1.0
96;1.0
97;1.0
98;1.0
99;1.0
100;0.9216
101;0.9604
102;1.0
103;1.0
104;1.0
105;0.9604
106;1.0
107;0.9604
108;1.0
109;0.9604
110;0.9604
111;1.0
112;1.0
113;0.9604
114;0.9604
115;0.9604
116;1.0
117;0.9604
118;1.0
119;1.0
120;1.0
121;1.0
122;0.9604
123;0.9604
124;0.9216
125;1.0
126;0.9604
127;0.9216
128;0.9604
129;1.0
130;1.0
131;0.9604
132;0.9604
133;1.0
134;0.9604
135;0.9604
136;1.0
137;1.0
138;0.9604
139;0.9216
140;1.0
141;0.9604
142;1.0
143;0.9216
144;0.9604
145;0.9216
146;1.0
147;1.0
148;1.0
149;1.0
150;1.0
151;1.0
152;1.0
153;1.0
154;1.0
155;0.9604
156;1.0
157;0.9604
158;0.9604
159;1.0
160;1.0
161;1.0
162;1.0
163;1.0
164;1.0
165;0.9216
166;1.0
167;0.9604
168;1.0
169;1.0
170;0.9604
171;1.0
172;1.0
173;0.9604
174;0.9216
175;0.9604
176;0.9604
177;0.9604
178;1.0
179;0.9604
180;1.0
181;0.9216
182;1.0
183;1.0
184;1.0
185;1.0
186;1.0
187;0.9604
188;1.0
189;1.0
190;1.0
191;0.9216
192;0.9604
193;0.9604
194;1.0
