0;0.9604
1;0.9604
2;0.9604
3;1.0
4;0.9216
5;0.9216
6;0.9216
7;0.9604
8;0.9604
9;0.9216
10;0.9604
11;1.0
12;0.9604
13;0.9604
14;1.0
15;0.9604
16;0.9604
17;0.9604
18;0.9216
19;1.0
20;0.9604
21;1.0
22;0.9604
23;0.9604
24;0.9216
25;1.0
26;0.9604
27;1.0
28;1.0
29;0.9604
30;0.9604
31;0.9604
32;1.0
33;0.9604
34;0.9604
35;0.9604
36;1.0
37;0.9216
38;1.0
39;0.9604
40;0.9604
41;0.9604
42;1.0
43;0.9216
44;0.9604
45;0.9604
46;0.9216
47;0.9216
48;0.9604
49;0.9604
50;1.0
51;0.9604
52;0.9604
53;0.9604
54;0.9604
55;1.0
56;0.9604
57;0.9604
58;0.9604
59;0.9604
60;0.9216
61;0.9604
62;0.9604
63;0.9604
64;0.9604
65;1.0
66;0.9604
67;1.0
68;1.0
69;0.9216
70;1.0
71;0.9604
72;1.0
73;0.9216
74;0.9604
75;0.9604
76;0.9216
77;0.9604
78;0.9604
79;0.9604
80;1.0
81;0.9604
82;1.0
83;1.0
84;0.9604
85;0.9604
86;0.9604
87;0.9216
88;1.0
89;0.9604
90;1.0
91;1.0
92;0.9216
93;0.9604
94;0.9604
95;0.9604
96;1.0
97;1.0
98;1.0
99;0.9604
100;0.9216
101;1.0
102;1.0
103;0.9604
104;1.0
105;1.0
106;0.9604
107;0.9604
108;0.9604
109;0.9216
110;1.0
111;0.9604
112;0.9216
113;0.9216
114;1.0
115;1.0
116;1.0
117;0.9604
118;0.9604
119;0.9604
120;0.9604
121;0.9604
122;0.9604
123;0.9604
124;1.0
125;1.0
126;0.9604
127;0.9604
128;0.9216
129;1.0
130;0.9604
131;0.9216
132;0.9604
133;0.9216
134;1.0
135;0.9604
136;0.9604
137;1.0
138;0.9604
139;1.0
140;1.0
141;1.0
142;0.9216
143;0.9604
144;1.0
145;0.9604
146;1.0
147;0.9604
148;0.9604
149;0.9604
150;1.0
151;0.9604
152;1.0
153;1.0
154;0.9604
155;1.0
156;1.0
157;0.9604
158;0.9604
159;0.9604
160;0.9604
161;1.0
162;0.9216
163;0.9604
164;1.0
165;1.0
166;1.0
167;0.9604
168;0.9604
169;0.9604
170;0.9604
171;1.0
172;0.9604
173;1.0
174;0.9216
175;0.9604
176;1.0
177;0.9604
178;0.9604
179;0.9604
180;1.0
181;1.0
182;1.0
183;0.9216
184;0.9604
185;0.9604
186;1.0
187;1.0
188;0.9604
189;0.9216
190;0.9604
191;0.9216
192;0.9604
193;1.0
194;0.9604
195;0.9604
196;1.0
197;1.0
198;0.9604
199;1.0
200;0.9604
201;0.9604
202;0.9604
203;1.0
204;1.0
205;1.0
206;0.9604
207;1.0
208;0.9604
209;0.9604
210;1.0
211;1.0
212;0.9216
213;0.9216
214;1.0
215;1.0
216;0.9604
217;0.9604
218;0.9604
219;0.9604
220;0.9604
221;0.9216
222;0.9216
223;0.9604
224;0.9604
225;0.9604
226;1.0
227;0.9604
228;1.0
229;0.9604
230;0.9216
231;0.9216
232;0.9604
233;0.9604
234;1.0
235;1.0
236;1.0
237;0.9216
238;0.9604
239;0.9604
240;0.9604
241;1.0
242;0.9216
243;1.0
244;0.9604
245;0.9604
246;1.0
247;0.8836
248;0.9604
249;0.9604
250;0.9604
251;0.9604
252;0.9604
253;0.9604
254;1.0
255;0.9604
256;0.9216
257;1.0
258;0.9604
259;1.0
260;0.9604
261;0.9604
262;0.9604
263;0.9604
264;0.9216
265;1.0
266;1.0
267;0.9604
268;0.9216
269;1.0
270;1.0
271;0.9604
272;1.0
273;1.0
274;1.0
275;0.9604
276;0.9604
277;1.0
278;1.0
279;0.9604
280;0.9604
281;0.9216
282;1.0
283;1.0
284;0.9604
285;0.9604
286;0.9604
287;0.9604
288;1.0
289;0.9604
290;1.0
291;0.9604
292;0.9216
293;0.9604
294;1.0
295;0.9604
296;1.0
297;0.9604
298;0.9604
299;1.0
300;0.9604
301;0.9216
302;0.9604
303;1.0
304;0.9604
305;0.9604
306;1.0
307;0.9604
308;0.9604
309;0.9604
310;0.9604
311;0.9216
312;0.9604
313;0.9216
314;1.0
315;1.0
316;0.9216
317;0.9604
318;0.9604
319;0.9604
320;1.0
321;0.9604
322;0.9604
323;0.9604
324;0.8836
325;1.0
326;0.9604
327;1.0
328;1.0
329;0.9604
330;1.0
331;1.0
332;1.0
333;0.9216
334;1.0
335;0.9604
336;0.9604
337;0.9604
338;1.0
339;0.9604
340;0.9604
341;0.9604
342;0.9216
343;0.9216
344;0.9604
345;0.9604
346;1.0
347;0.9604
348;1.0
349;1.0
350;0.9604
351;0.9604
352;0.9604
353;1.0
354;1.0
355;0.9604
356;0.9604
357;0.9604
358;0.9604
359;0.9604
360;0.9604
361;1.0
362;0.9604
363;1.0
364;0.9604
365;0.9604
366;1.0
367;0.9604
368;0.9604
369;0.9216
370;0.9604
371;0.8836
372;1.0
373;0.9216
374;0.9604
375;1.0
376;0.9604
377;0.9604
378;1.0
379;0.9216
380;0.9604
381;1.0
382;1.0
383;0.9216
384;0.9216
385;0.9604
386;1.0
387;1.0
388;0.9604
389;1.0
390;1.0
391;1.0
392;1.0
393;1.0
394;1.0
395;0.9604
396;0.9604
397;1.0
398;0.9604
399;1.0
400;0.9216
401;0.9604
402;1.0
403;0.9216
404;0.9216
405;1.0
406;0.9604
407;0.9604
408;0.9216
409;1.0
410;0.9604
411;0.9604
412;0.9604
413;1.0
414;1.0
415;1.0
416;0.8836
417;0.9604
418;0.9604
419;1.0
420;0.9604
421;0.9604
422;1.0
423;0.9604
424;0.9216
425;0.9216
426;1.0
427;0.9216
428;0.9216
429;1.0
430;1.0
431;0.9216
432;0.9604
433;0.9216
434;1.0
435;0.9604
436;0.9604
437;0.8836
438;1.0
439;1.0
440;0.9604
441;1.0
442;0.9216
443;0.9604
444;1.0
445;0.9604
446;0.9604
447;0.9604
448;1.0
449;1.0
450;0.9604
451;1.0
452;0.9604
